"","Date","wind","solar_S","demand_gross","temp","wdayindex","monthindex","year","TO","TE","start_year","DSN"
"1",1991-11-01,0.764529,0,44356.5,11.52955764,5,10,1991,12.1570585875,11.3652007500528,1991,1
"2",1991-11-02,0.592676,0,38432,9.91422873,6,10,1991,10.359490855,10.8623458025264,1991,2
"3",1991-11-03,0.402806,0,36807.5,4.831513948,0,10,1991,5.82018314025,8.34126447138821,1991,3
"4",1991-11-04,0.65587,0,48244.5,7.006967808,1,10,1991,7.0687541515,7.70500931144411,1991,4
"5",1991-11-05,0.359595,0,48525.5,2.167777053,2,10,1991,3.49389927425,5.59945429284705,1991,5
"6",1991-11-06,0.77221,0,48845.5,8.407002165,3,10,1991,8.19670665425,6.89808047354853,1991,6
"7",1991-11-07,0.765461,0,47388,10.70184707,4,10,1991,11.1924888475,9.04528466052426,1991,7
"8",1991-11-08,0.549788,0,45521.5,6.158275025,5,10,1991,7.01651731875,8.03090098963713,1991,8
"9",1991-11-09,0.2633,0,39743.5,2.902364284,6,10,1991,4.2064046405,6.11865281506857,1991,9
"10",1991-11-10,0.830943,0,38181,7.641862107,0,10,1991,7.23848164525,6.67856723015928,1991,10
"11",1991-11-11,0.53408,0,48388,3.326488126,1,10,1991,4.64184647775,5.66020685395464,1991,11
"12",1991-11-12,0.739373,0,49431.5,7.032680012,2,10,1991,7.0427807645,6.35149380922732,1991,12
"13",1991-11-13,0.452936,0,49064.5,3.095213644,3,10,1991,3.69491984625,5.02320682773866,1991,13
"14",1991-11-14,0.411893,0,48635.5,4.326790852,4,10,1991,5.00125932925,5.01223307849433,1991,14
"15",1991-11-15,0.082287,0,46857,4.335377133,5,10,1991,4.96966968225,4.99095138037216,1991,15
"16",1991-11-16,0.113222,0,40995.5,3.584675452,6,10,1991,3.9798757665,4.48541357343608,1991,16
"17",1991-11-17,0.355751,0,39083.5,2.950265675,0,10,1991,2.9183256765,3.70186962496804,1991,17
"18",1991-11-18,0.425676,0,48446.5,6.4420444,1,10,1991,6.816877118,5.25937337148402,1991,18
"19",1991-11-19,0.525811,0,49583,4.171289196,2,10,1991,4.9542776505,5.10682551099201,1991,19
"20",1991-11-20,0.242218,0,49586,2.314342323,3,10,1991,3.20275382325,4.154789667121,1991,20
"21",1991-11-21,0.39702,0,49695.5,4.926289032,4,10,1991,4.7300540425,4.4424218548105,1991,21
"22",1991-11-22,0.350311,0,46825,6.907170081,5,10,1991,7.22350043075,5.83296114278025,1991,22
"23",1991-11-23,0.475922,0,40481,6.912387231,6,10,1991,7.182511064,6.50773610339013,1991,23
"24",1991-11-24,0.620589,0,38348,5.379780015,0,10,1991,6.24555637275,6.37664623807006,1991,24
"25",1991-11-25,0.637024,0.001,49222.5,8.428740524,1,10,1991,8.2557477335,7.31619698578503,1991,25
"26",1991-11-26,0.253267,0,48124,7.435637792,2,10,1991,7.9187654555,7.61748122064252,1991,26
"27",1991-11-27,0.536197,0,47966,8.817544231,3,10,1991,8.7154085375,8.16644487907126,1991,27
"28",1991-11-28,0.212394,0,47498,7.177881043,4,10,1991,7.6748924905,7.92066868478563,1991,28
"29",1991-11-29,0.537039,0,45726,7.537595989,5,10,1991,7.83996559225,7.88031713851781,1991,29
"30",1991-11-30,0.073134,0,40512,6.327503591,6,10,1991,6.409884147,7.14510064275891,1991,30
"31",1991-12-01,0.132031,0,38037,6.335143364,0,11,1991,6.59752885725,6.87131475000445,1991,31
"32",1991-12-02,0.139262,0.001,48633.5,5.167072319,1,11,1991,5.58303580175,6.22717527587723,1991,32
"33",1991-12-03,0.096833,0.002,48891,3.82015967,2,11,1991,4.38067131075,5.30392329331361,1991,33
"34",1991-12-04,0.122717,0.003,49507,3.176368915,3,11,1991,3.55279229825,4.42835779578181,1991,34
"35",1991-12-05,0.205071,0,48599.5,4.04918354,4,11,1991,4.59093145475,4.5096446252659,1991,35
"36",1991-12-06,0.168716,0,48143.5,1.040500732,5,11,1991,1.79726461675,3.15345462100795,1991,36
"37",1991-12-07,0.186292,0,42695,-0.416531669,6,11,1991,0.2291721125,1.69131336675398,1991,37
"38",1991-12-08,0.126947,0,41031,-0.455547737,0,11,1991,-0.04426959625,0.823521885251988,1991,38
"39",1991-12-09,0.245029,0,51074.5,0.375099322,1,11,1991,0.571090659,0.697306272125994,1991,39
"40",1991-12-10,0.280131,0,51405,-1.922730896,2,11,1991,-1.48557975275,-0.394136740312003,1991,40
"41",1991-12-11,0.126748,0,52704.5,-2.232889534,3,11,1991,-1.994692348,-1.194414544156,1991,41
"42",1991-12-12,0.307606,0.001,52632,0.115533828,4,11,1991,0.2872117345,-0.453601404828001,1991,42
"43",1991-12-13,0.436714,0,50223.5,2.208836297,5,11,1991,2.25875349125,0.902576043211,1991,43
"44",1991-12-14,0.20404,0,45005,0.68944735,6,11,1991,0.76635161675,0.8344638299805,1991,44
"45",1991-12-15,0.186246,0,41877,3.507967668,0,11,1991,3.33450448025,2.08448415511525,1991,45
"46",1991-12-16,0.182611,0,50068.5,3.842981281,1,11,1991,3.753049772,2.91876696355763,1991,46
"47",1991-12-17,0.784999,0,49303,8.017100043,2,11,1991,7.99465321375,5.45671008865381,1991,47
"48",1991-12-18,0.546021,0,49198.5,5.457194404,3,11,1991,5.65539631325,5.55605320095191,1991,48
"49",1991-12-19,0.780337,0,47781,5.054085479,4,11,1991,6.273105553,5.91457937697595,1991,49
"50",1991-12-20,0.717477,0,46745.5,3.728060005,5,11,1991,3.7822663615,4.84842286923798,1991,50
"51",1991-12-21,0.600964,0,40410,10.76008231,6,11,1991,10.9222340925,7.88532848086899,1991,51
"52",1991-12-22,0.803701,0,37129,9.786205928,0,11,1991,10.162800582,9.02406453143449,1991,52
"53",1991-12-23,0.791475,0,42596.5,5.075619851,1,11,1991,5.66304435375,7.34355444259225,1991,53
"54",1991-12-24,0.176886,0,39278.5,1.35848558,2,11,1991,1.94605014975,4.64480229617112,1991,54
"55",1991-12-25,0.623779,0,34200.5,4.534101428,3,11,1991,4.441835341,4.54331881858556,1991,55
"56",1991-12-26,0.45332,0,32162.5,5.704142668,4,11,1991,6.3199474135,5.43163311604278,1991,56
"57",1991-12-27,0.159096,0,37693,4.317905032,5,11,1991,4.5271423655,4.97938774077139,1991,57
"58",1991-12-28,0.315233,0,37905,4.45137393,6,11,1991,4.6490016905,4.8141947156357,1991,58
"59",1991-12-29,0.044312,0,34187.5,4.531510106,0,11,1991,4.69808707025,4.75614089294285,1991,59
"60",1991-12-30,0.198194,0,40607,4.092825034,1,11,1991,4.453464823,4.60480285797142,1991,60
"61",1991-12-31,0.509764,0,39960.5,6.009654815,2,11,1991,6.19511144325,5.39995715061071,1991,61
"62",1992-01-01,0.729685,0,35331,8.37516392,3,0,1992,8.75338462825,7.07667088943036,1991,62
"63",1992-01-02,0.825535,0,44834.5,8.808432617,4,0,1992,8.9454275265,8.01104920796518,1991,63
"64",1992-01-03,0.745437,0,44188.5,8.137616993,5,0,1992,8.516784085,8.26391664648259,1991,64
"65",1992-01-04,0.393038,0,39656,4.680060049,6,0,1992,4.899875941,6.58189629374129,1991,65
"66",1992-01-05,0.347798,0,37211.5,8.812664628,0,0,1992,9.18422692075,7.88306160724565,1991,66
"67",1992-01-06,0.58717,0,47287,6.158997019,1,0,1992,6.7567960705,7.31992883887282,1991,67
"68",1992-01-07,0.483153,0,48082,6.396669275,2,0,1992,6.8698994535,7.09491414618641,1991,68
"69",1992-01-08,0.427803,0,47823.5,7.125465494,3,0,1992,7.57787307525,7.33639361071821,1991,69
"70",1992-01-09,0.371139,0,49034,2.236268498,4,0,1992,2.68470835225,5.0105509814841,1991,70
"71",1992-01-10,0.310391,0,47247,0.219509021,5,0,1992,1.04507707075,3.02781402611705,1991,71
"72",1992-01-11,0.180514,0,42474.5,0.816679793,6,0,1992,0.899446507,1.96363026655853,1991,72
"73",1992-01-12,0.074941,0,40059,2.041458475,0,0,1992,2.0989800655,2.03130516602926,1991,73
"74",1992-01-13,0.151715,0,48944.5,2.757466735,1,0,1992,3.11681079475,2.57405798038963,1991,74
"75",1992-01-14,0.082696,0,49267,2.769879551,2,0,1992,3.06809160375,2.82107479206982,1991,75
"76",1992-01-15,0.119498,0,49505,1.452213777,3,0,1992,1.80401644875,2.31254562040991,1991,76
"77",1992-01-16,0.25686,0,48731.5,2.498111114,4,0,1992,3.21219175225,2.76236868632995,1991,77
"78",1992-01-17,0.139916,0,48150,2.487928945,5,0,1992,2.7762494525,2.76930906941498,1991,78
"79",1992-01-18,0.269484,0,41891.5,2.78764643,6,0,1992,3.5507686945,3.16003888195749,1991,79
"80",1992-01-19,0.337554,0,39193.5,6.369001801,0,0,1992,6.385628664,4.77283377297874,1991,80
"81",1992-01-20,0.322833,0,49693.5,0.761938104,1,0,1992,1.66826069675,3.22054723486437,1991,81
"82",1992-01-21,0.287463,0,50018.5,-2.949448291,2,0,1992,-2.269866235,0.475340499932186,1991,82
"83",1992-01-22,0.321785,0,50181.5,-2.493065418,3,0,1992,-1.85284794825,-0.688753724158907,1991,83
"84",1992-01-23,0.326687,0,50504,-1.779072133,4,0,1992,-1.12006093825,-0.904407331204454,1991,84
"85",1992-01-24,0.297433,0,50141.5,-1.051315914,5,0,1992,-0.4509481335,-0.677677732352227,1991,85
"86",1992-01-25,0.232798,0,43685,1.755325828,6,0,1992,2.0114300645,0.666876166073886,1991,86
"87",1992-01-26,0.139272,0,40231,0.292664268,0,0,1992,0.576911664,0.621893915036943,1991,87
"88",1992-01-27,0.151282,0,49981,-0.412839305,1,0,1992,0.068863409,0.345378662018472,1991,88
"89",1992-01-28,0.097605,0,50053,-0.427981521,2,0,1992,0.20387529675,0.274626979384236,1991,89
"90",1992-01-29,0.269267,0,49371.5,0.932827405,3,0,1992,1.388818138,0.831722558692118,1991,90
"91",1992-01-30,0.166006,0.002,49557.5,-0.076523796,4,0,1992,0.390677955,0.611200256846059,1991,91
"92",1992-01-31,0.185736,0.002,48715,0.29749345,5,0,1992,0.794679452,0.702939854423029,1991,92
"93",1992-02-01,0.168335,0,42641.5,0.187772117,6,1,1992,1.2005971535,0.951768503961515,1991,93
"94",1992-02-02,0.663774,0,40419,3.331674091,0,1,1992,3.28780574025,2.11978712210576,1991,94
"95",1992-02-03,0.402594,0.001,47717.5,2.890009113,1,1,1992,3.68908479575,2.90443595892788,1991,95
"96",1992-02-04,0.427037,0.001,48256,8.154641058,2,1,1992,8.4040651395,5.65425054921394,1991,96
"97",1992-02-05,0.398673,0.002,47172.5,6.071648926,3,1,1992,6.920972708,6.28761162860697,1991,97
"98",1992-02-06,0.461623,0.002,46817,4.419908581,4,1,1992,5.78383691225,6.03572427042849,1991,98
"99",1992-02-07,0.44782,0.003,45800,3.93727567,5,1,1992,4.8740492955,5.45488678296424,1991,99
"100",1992-02-08,0.558676,0.007,40175.5,3.558945359,6,1,1992,4.34468503825,4.89978591060712,1991,100
"101",1992-02-09,0.468544,0,38331,5.040662789,0,1,1992,5.73756132375,5.31867361717856,1991,101
"102",1992-02-10,0.442344,0.008,47951.5,4.588651851,1,1,1992,5.12624657875,5.22246009796428,1991,102
"103",1992-02-11,0.190414,0.022,46982,5.204469191,2,1,1992,6.1866511605,5.70455562923214,1991,103
"104",1992-02-12,0.556861,0.01,47249,7.165611642,3,1,1992,8.51136885425,7.10796224174107,1991,104
"105",1992-02-13,0.579046,0.017,46083,4.220564644,4,1,1992,5.2481792385,6.17807074012054,1991,105
"106",1992-02-14,0.486092,0.004,45543.5,8.095138659,5,1,1992,7.89429758675,7.03618416343527,1991,106
"107",1992-02-15,0.755688,0,39380,3.821880935,6,1,1992,4.74888787625,5.89253601984263,1991,107
"108",1992-02-16,0.450345,0,38684,2.130459898,0,1,1992,3.29404218275,4.59328910129632,1991,108
"109",1992-02-17,0.264544,0,46836,1.068419285,1,1,1992,2.13508924575,3.36418917352316,1991,109
"110",1992-02-18,0.085771,0.021,48012.5,0.538448235,2,1,1992,1.90061579375,2.63240248363658,1991,110
"111",1992-02-19,0.173759,0,47284,0.501149595,3,1,1992,2.09764867725,2.36502558044329,1991,111
"112",1992-02-20,0.398287,0,47181,0.676925565,4,1,1992,2.278226732,2.32162615622164,1991,112
"113",1992-02-21,0.530078,0.158,45133,3.060808705,5,1,1992,4.37833349475,3.34997982548582,1991,113
"114",1992-02-22,0.836445,0,39831.5,7.279803547,6,1,1992,7.53209085575,5.44103534061791,1991,114
"115",1992-02-23,0.472383,0,36994.5,7.855857264,0,1,1992,8.38114162325,6.91108848193396,1991,115
"116",1992-02-24,0.192866,0,45076.5,3.961597653,1,1,1992,5.85262162075,6.38185505134198,1991,116
"117",1992-02-25,0.346769,0,46153.5,3.922212687,2,1,1992,5.151094115,5.76647458317099,1991,117
"118",1992-02-26,0.233305,0,45148.5,6.88528278,3,1,1992,8.16849260875,6.96748359596049,1991,118
"119",1992-02-27,0.306118,0,44979.5,6.565312833,4,1,1992,8.14938684675,7.55843522135525,1991,119
"120",1992-02-28,0.415802,0,43405,4.179114268,5,1,1992,5.616055936,6.58724557867762,1991,120
"121",1992-02-29,0.569137,0,37938.5,6.833845277,6,1,1992,8.21741747925,7.40233152896381,1991,121
"122",1992-03-01,0.456367,0,36930.5,6.294574068,0,2,1992,7.0430353325,7.22268343073191,1991,122
"123",1992-03-02,0.581949,0,45837.5,5.974158736,1,2,1992,6.82381425425,7.02324884249095,1991,123
"124",1992-03-03,0.383647,0,44933.5,8.757246435,2,2,1992,9.8770407985,8.45014482049548,1991,124
"125",1992-03-04,0.442647,0,44091,6.244135222,3,2,1992,8.72165088625,8.58589785337274,1991,125
"126",1992-03-05,0.442843,0,44879.5,7.4116677,4,2,1992,8.696129041,8.64101344718637,1991,126
"127",1992-03-06,0.644134,0,42919,7.094482672,5,2,1992,8.84506285275,8.74303814996819,1991,127
"128",1992-03-07,0.456117,0.002,37063,7.023460562,6,2,1992,8.3834739305,8.56325604023409,1991,128
"129",1992-03-08,0.166041,0,36429.5,4.643690557,0,2,1992,6.65289927575,7.60807765799205,1991,129
"130",1992-03-09,0.565168,0.002,44680,6.361314322,1,2,1992,7.61263643425,7.61035704612102,1991,130
"131",1992-03-10,0.727904,0.005,44375,3.968222421,2,2,1992,5.20649419075,6.40842561843551,1991,131
"132",1992-03-11,0.646821,0.001,44938,6.065105511,3,2,1992,6.92511160825,6.66676861334276,1991,132
"133",1992-03-12,0.799287,0.003,44708,7.146045764,4,2,1992,7.83935786075,7.25306323704638,1991,133
"134",1992-03-13,0.657439,0.006,43108,5.012162627,5,2,1992,6.26327006075,6.75816664889819,1991,134
"135",1992-03-14,0.525176,0.006,37574,5.264617401,6,2,1992,6.51844228425,6.63830446657409,1991,135
"136",1992-03-15,0.119454,0,36618,5.996596635,0,2,1992,7.09534566475,6.86682506566205,1991,136
"137",1992-03-16,0.415696,0.008,42577,8.660277982,1,2,1992,10.269894433,8.56835974933102,1991,137
"138",1992-03-17,0.425467,0.007,42732.5,7.682519451,2,2,1992,9.42305574725,8.99570774829051,1991,138
"139",1992-03-18,0.470969,0.012,42704,8.655696919,3,2,1992,9.73416108325,9.36493441577026,1991,139
"140",1992-03-19,0.630483,0.006,42035.5,9.627487394,4,2,1992,10.7925044635,10.0787194396351,1991,140
"141",1992-03-20,0.522002,0.116,41121.5,10.39100396,5,2,1992,12.0420033225,11.0603613810676,1991,141
"142",1992-03-21,0.659802,0,36350,6.302844063,6,2,1992,7.272258042,9.16630971153378,1991,142
"143",1992-03-22,0.461202,0,35880,5.981162379,0,2,1992,7.66834505475,8.41732738314189,1991,143
"144",1992-03-23,0.632238,0.333,43046.5,5.579454282,1,2,1992,6.6208746295,7.51910100632095,1991,144
"145",1992-03-24,0.432213,0,42963,4.870185335,2,2,1992,6.63492481425,7.07701291028547,1991,145
"146",1992-03-25,0.605521,0.017,43666,6.101216676,3,2,1992,6.7507511265,6.91388201839274,1991,146
"147",1992-03-26,0.714961,0,43219.5,4.766973886,4,2,1992,5.75214152625,6.33301177232137,1991,147
"148",1992-03-27,0.33722,0.278,42900.5,3.306343431,5,2,1992,4.9127446105,5.62287819141068,1991,148
"149",1992-03-28,0.13817,0,36872.5,6.347739607,6,2,1992,8.012559069,6.81771863020534,1991,149
"150",1992-03-29,0.392014,0,34938,5.246440554,0,2,1992,6.1471548905,6.48243676035267,1991,150
"151",1992-03-30,0.380541,0.266,43812,4.716353845,1,2,1992,5.54785184875,6.01514430455134,1991,151
"152",1992-03-31,0.444187,0.033,43654,4.54399574,2,2,1992,6.58193159375,6.29853794915067,1991,152
"153",1992-11-01,0.338769,0,37121,7.561039561,0,10,1992,8.36999962575,6.51622046217352,1992,1
"154",1992-11-02,0.676708,0,47422.5,7.391607048,1,10,1992,7.97794350675,7.24708198446176,1992,2
"155",1992-11-03,0.466576,0,47483.5,6.213975326,2,10,1992,7.0037938825,7.12543793348088,1992,3
"156",1992-11-04,0.361555,0,47028.5,9.799102038,3,10,1992,9.68516477925,8.40530135636544,1992,4
"157",1992-11-05,0.462958,0,45586.5,9.195761612,4,10,1992,10.332868103,9.36908472968272,1992,5
"158",1992-11-06,0.399423,0,44129.5,10.99309247,5,10,1992,12.0314225975,10.7002536635914,1992,6
"159",1992-11-07,0.191773,0,38633,8.418818756,6,10,1992,9.4629951445,10.0816244040457,1992,7
"160",1992-11-08,0.334412,0,37112.5,7.634451171,0,10,1992,7.961254325,9.02143936452284,1992,8
"161",1992-11-09,0.483878,0,47553,9.043751638,1,10,1992,9.7206192285,9.37102929651142,1992,9
"162",1992-11-10,0.467357,0,47870,5.44550661,2,10,1992,6.077250221,7.72413975875571,1992,10
"163",1992-11-11,0.691084,0,48302,5.119891555,3,10,1992,5.70540602825,6.71477289350285,1992,11
"164",1992-11-12,0.568724,0,48180,3.961250678,4,10,1992,4.76503407575,5.73990348462643,1992,12
"165",1992-11-13,0.169561,0,47139,0.568559519,5,10,1992,1.68713588875,3.71351968668821,1992,13
"166",1992-11-14,0.527158,0,41495,4.408731466,6,10,1992,4.44324662075,4.07838315371911,1992,14
"167",1992-11-15,0.171024,0,38642,4.278728194,0,10,1992,4.63635177925,4.35736746648455,1992,15
"168",1992-11-16,0.541968,0,49150.5,4.409240807,1,10,1992,4.93999469825,4.64868108236728,1992,16
"169",1992-11-17,0.45846,0,49352.5,3.086692967,2,10,1992,3.80235162975,4.22551635605864,1992,17
"170",1992-11-18,0.782702,0,48048,7.603088347,3,10,1992,8.40073179825,6.31312407715432,1992,18
"171",1992-11-19,0.626763,0,48441,4.257657852,4,10,1992,5.03367109225,5.67339758470216,1992,19
"172",1992-11-20,0.395976,0,47038.5,4.45678635,5,10,1992,4.7900363475,5.23171696610108,1992,20
"173",1992-11-21,0.430315,0,41309.5,9.395308278,6,10,1992,7.93558698175,6.58365197392554,1992,21
"174",1992-11-22,0.517634,0,37725,11.07224902,0,10,1992,11.303015455,8.94333371446277,1992,22
"175",1992-11-23,0.759834,0,47761,10.54395504,1,10,1992,10.9269737025,9.93515370848139,1992,23
"176",1992-11-24,0.809276,0.001,48369.5,10.04202086,2,10,1992,9.76745344725,9.85130357786569,1992,24
"177",1992-11-25,0.562888,0,48529.5,7.337314135,3,10,1992,7.765076552,8.80819006493285,1992,25
"178",1992-11-26,0.709337,0,48544.5,5.253923651,4,10,1992,5.7581948715,7.28319246821642,1992,26
"179",1992-11-27,0.553616,0,46987.5,7.680285764,5,10,1992,7.6140327515,7.44861260985821,1992,27
"180",1992-11-28,0.11926,0,41018.5,3.172508681,6,10,1992,3.5679808685,5.50829673917911,1992,28
"181",1992-11-29,0.643413,0,38739,9.531288287,0,10,1992,8.816261461,7.16227910008955,1992,29
"182",1992-11-30,0.564022,0.001,48083,9.095832454,1,10,1992,9.9291521765,8.54571563829478,1992,30
"183",1992-12-01,0.754484,0.001,48204,9.161463823,2,11,1992,9.32818332,8.93694947914739,1992,31
"184",1992-12-02,0.729466,0.001,49014.5,6.538692901,3,11,1992,8.0232197145,8.48008459682369,1992,32
"185",1992-12-03,0.537711,0,48088.5,3.894828681,4,11,1992,4.240175864,6.36013023041185,1992,33
"186",1992-12-04,0.38201,0,47767.5,1.573506335,5,11,1992,2.06125864625,4.21069443833092,1992,34
"187",1992-12-05,0.464305,0,41777,2.848619079,6,11,1992,3.298810918,3.75475267816546,1992,35
"188",1992-12-06,0.65633,0,40414.5,5.743114684,0,11,1992,5.82423523525,4.78949395670773,1992,36
"189",1992-12-07,0.33056,0,47987.5,4.772641174,1,11,1992,5.25554011125,5.02251703397886,1992,37
"190",1992-12-08,0.120875,0,48568,3.032424639,2,11,1992,3.26468095975,4.14359899686443,1992,38
"191",1992-12-09,0.124648,0.001,49040.5,3.799244983,3,11,1992,3.950059259,4.04682912793222,1992,39
"192",1992-12-10,0.435268,0,48508.5,2.869480558,4,11,1992,3.19782030925,3.62232471859111,1992,40
"193",1992-12-11,0.537111,0,47251.5,8.691711079,5,11,1992,8.65164308975,6.13698390417055,1992,41
"194",1992-12-12,0.451896,0,41345,4.149588641,6,11,1992,4.44438948325,5.29068669371028,1992,42
"195",1992-12-13,0.696507,0,39442.5,8.351329273,0,11,1992,8.478207595,6.88444714435514,1992,43
"196",1992-12-14,0.699167,0,48603,7.541278187,1,11,1992,7.78374494275,7.33409604355257,1992,44
"197",1992-12-15,0.468587,0,48476.5,6.28206542,2,11,1992,6.47222083775,6.90315844065128,1992,45
"198",1992-12-16,0.234231,0,47379.5,2.434172457,3,11,1992,3.60785911325,5.25550877695064,1992,46
"199",1992-12-17,0.777444,0.001,48503.5,6.324425035,4,11,1992,5.65580769225,5.45565823460032,1992,47
"200",1992-12-18,0.583983,0,46749.5,5.060967294,5,11,1992,5.779407517,5.61753287580016,1992,48
"201",1992-12-19,0.148321,0,41823.5,0.955246258,6,11,1992,1.1857823465,3.40165761115008,1992,49
"202",1992-12-20,0.220175,0,39530.5,-0.571839998,0,11,1992,-0.3184855405,1.54158603532504,1992,50
"203",1992-12-21,0.1618,0,48584.5,-0.3478755,1,11,1992,0.013414967,0.77750050116252,1992,51
"204",1992-12-22,0.146904,0,48060,-0.320125828,2,11,1992,-0.03030377025,0.37359836545626,1992,52
"205",1992-12-23,0.203516,0,45966,-0.075526842,3,11,1992,0.1473605155,0.26047944047813,1992,53
"206",1992-12-24,0.242153,0,41333.5,-0.325137765,4,11,1992,-0.101601001,0.0794392197390651,1992,54
"207",1992-12-25,0.11497,0,35755.5,1.900468539,5,11,1992,2.123284498,1.10136185886953,1992,55
"208",1992-12-26,0.245311,0,33442.5,2.09603451,6,11,1992,2.199544599,1.65045322893477,1992,56
"209",1992-12-27,0.25,0,34146,0.74788316,0,11,1992,1.27550074,1.46297698446738,1992,57
"210",1992-12-28,0.24564,0,37908,-1.028294277,1,11,1992,-0.63186954,0.415553722233691,1992,58
"211",1992-12-29,0.169279,0,42871,-2.651345542,2,11,1992,-2.30538796375,-0.944917120758154,1992,59
"212",1992-12-30,0.226636,0,43070.5,-0.725381614,3,11,1992,-0.6826339335,-0.813775527129077,1992,60
"213",1992-12-31,0.319896,0,41674,1.507890679,4,11,1992,1.53310645275,0.359665462810462,1992,61
"214",1993-01-01,0.450315,0,37412.5,0.763314094,5,0,1993,0.92119679875,0.640431130780231,1992,62
"215",1993-01-02,0.31277,0,41273.5,-1.628546522,6,0,1993,-1.08643683075,-0.223002849984885,1992,63
"216",1993-01-03,0.755866,0,40650,-1.93034056,0,0,1993,-1.50887795575,-0.865940402867442,1992,64
"217",1993-01-04,0.327876,0,49319,1.68041776,1,0,1993,1.77154195625,0.452800776691279,1992,65
"218",1993-01-05,0.574711,0.001,48502,5.513087422,2,0,1993,5.871232325,3.16201655084564,1992,66
"219",1993-01-06,0.384324,0.004,48470,5.718629442,3,0,1993,6.16942487275,4.66572071179782,1992,67
"220",1993-01-07,0.758138,0,48571.5,6.960583437,4,0,1993,6.74396725475,5.70484398327391,1992,68
"221",1993-01-08,0.502685,0,47564,2.270176938,5,0,1993,2.510781242,4.10781261263695,1992,69
"222",1993-01-09,0.619917,0,40999.5,5.644236855,6,0,1993,6.6264969675,5.36715479006848,1992,70
"223",1993-01-10,0.85668,0,38647,6.81718575,0,0,1993,7.7132071625,6.54018097628424,1992,71
"224",1993-01-11,0.823993,0,48503,3.53737621,1,0,1993,3.86579847125,5.20298972376712,1992,72
"225",1993-01-12,0.834751,0,49234,4.069703254,2,0,1993,4.03437017625,4.61867995000856,1992,73
"226",1993-01-13,0.621227,0,48802,4.127689813,3,0,1993,5.4911045145,5.05489223225428,1992,74
"227",1993-01-14,0.616435,0,48276,4.924070006,4,0,1993,4.53386194375,4.79437708800214,1992,75
"228",1993-01-15,0.8913,0,46965.5,7.141212836,5,0,1993,7.501566528,6.14797180800107,1992,76
"229",1993-01-16,0.867143,0,40522,10.16822474,6,0,1993,10.4441548825,8.29606334525053,1992,77
"230",1993-01-17,0.668402,0,38442,4.024242954,0,0,1993,4.7258283685,6.51094585687527,1992,78
"231",1993-01-18,0.620178,0,48746,5.551945576,1,0,1993,5.5070954305,6.00902064368763,1992,79
"232",1993-01-19,0.78839,0,48411.5,7.600685473,2,0,1993,6.34636639125,6.17769351746882,1992,80
"233",1993-01-20,0.828236,0,47890.5,7.842437399,3,0,1993,8.75436781625,7.46603066685941,1992,81
"234",1993-01-21,0.923753,0,48441.5,10.22254142,4,0,1993,10.2993525175,8.8826915921797,1992,82
"235",1993-01-22,0.771779,0,46689.5,4.240036685,5,0,1993,4.75746348675,6.82007753946485,1992,83
"236",1993-01-23,0.904345,0,41330,9.725578432,6,0,1993,9.541265368,8.18067145373243,1992,84
"237",1993-01-24,0.861578,0,38801,4.786959259,0,0,1993,5.38412633925,6.78239889649121,1992,85
"238",1993-01-25,0.492077,0,48207.5,-1.310872829,1,0,1993,-0.061073125,3.36066288574561,1992,86
"239",1993-01-26,0.536321,0,48985,6.306438342,2,0,1993,5.31653265625,4.3385977709978,1992,87
"240",1993-01-27,0.252481,0,48234.5,5.940497217,3,0,1993,5.78902318825,5.0638104796239,1992,88
"241",1993-01-28,0.209938,0,47888,6.720925188,4,0,1993,7.40145674875,6.23263361418695,1992,89
"242",1993-01-29,0.170685,0,46123,5.167901719,5,0,1993,5.8030488385,6.01784122634348,1992,90
"243",1993-01-30,0.335721,0,40147,4.640716942,6,0,1993,5.14494411725,5.58139267179674,1992,91
"244",1993-01-31,0.197644,0,38039,3.458118554,0,0,1993,4.38839969725,4.98489618452337,1992,92
"245",1993-02-01,0.327113,0,48098,1.090720346,1,1,1993,2.0897076725,3.53730192851168,1992,93
"246",1993-02-02,0.429178,0.001,47198,5.143320866,2,1,1993,5.92335962325,4.73033077588084,1992,94
"247",1993-02-03,0.434474,0.001,48042.5,4.311632741,3,1,1993,4.80693121925,4.76863099756542,1992,95
"248",1993-02-04,0.322764,0.001,48486,2.003764667,4,1,1993,3.2690436055,4.01883730153271,1992,96
"249",1993-02-05,0.350569,0.003,46623.5,1.310770938,5,1,1993,2.5283551035,3.27359620251636,1992,97
"250",1993-02-06,0.178687,0.002,39803.5,7.103568021,6,1,1993,7.71556366825,5.49457993538318,1992,98
"251",1993-02-07,0.106947,0,37865,8.020917964,0,1,1993,8.712084253,7.10333209419159,1992,99
"252",1993-02-08,0.162614,0.001,47343.5,6.876684843,1,1,1993,7.512714136,7.30802311509579,1992,100
"253",1993-02-09,0.182906,0.001,48530,4.865634413,2,1,1993,5.42758938675,6.3678062509229,1992,101
"254",1993-02-10,0.153971,0.002,48512.5,2.676010078,3,1,1993,3.4742703035,4.92103827721145,1992,102
"255",1993-02-11,0.180656,0.004,47929.5,2.838871129,4,1,1993,3.614329557,4.26768391710572,1992,103
"256",1993-02-12,0.165044,0.004,46218,4.162011824,5,1,1993,4.649266381,4.45847514905286,1992,104
